# opt_compare  before=/home/user/ArmoniK.Api/ffi/poc/rust/../../logs/rust/opt/s1-d1  after=/home/user/ArmoniK.Api/ffi/poc/rust/../../logs/rust/opt/s2-e1  (CONTAINER INSTRUMENTATION)
# 3849 codec ratio rows in both runs (0 only before, 0 only after)

file	input	dir	mode	ratio	before	after	change	flag
codec-nounk-U	U-wire-ListTasksDetailedResponse-page-as-wt5	encode	no-unknown	core-ffi/core-native	2.063	1.603	-22.3%	lower
codec-nounk-U	U-wire-ListTasksDetailedResponse-tasks-as-wt0	encode	no-unknown	core-ffi/core-native	2.067	1.648	-20.3%	lower
codec-nounk-U	U-wire-ListTasksDetailedResponse-tasks-as-wt1	encode	no-unknown	core-ffi/core-native	2.042	1.629	-20.2%	lower
codec-nounk-U	U-wire-ListTasksDetailedResponse-tasks-as-wt5	encode	no-unknown	core-ffi/core-native	2.042	1.637	-19.9%	lower
codec-nounk-U	U-wire-UploadResultDataMessage-upload-as-wt0	decode-read	no-unknown	core-ffi/core-native	1.010	0.963	-4.7%	lower
codec-nounk-U	U-wire-UploadResultDataMessage-upload-as-wt0	encode	no-unknown	core-ffi/core-native	2.027	1.673	-17.5%	lower
codec-nounk-U	U-wire-UploadResultDataMessage-upload-as-wt1	decode	no-unknown	core-ffi/core-native	1.000	0.948	-5.2%	lower
codec-nounk-U	U-wire-UploadResultDataMessage-upload-as-wt1	decode-read	no-unknown	core-ffi/core-native	1.009	0.943	-6.5%	lower
codec-nounk-U	U-wire-UploadResultDataMessage-upload-as-wt1	encode	no-unknown	core-ffi/core-native	2.007	1.688	-15.9%	lower
codec-nounk-U	U-wire-UploadResultDataMessage-upload-as-wt5	decode	no-unknown	core-ffi/core-native	0.995	0.947	-4.8%	lower
codec-nounk-U	U-wire-UploadResultDataMessage-upload-as-wt5	encode	no-unknown	core-ffi/core-native	2.000	1.671	-16.5%	lower

# per group: geometric mean of after/before over inputs; counts lower / higher / noise; aa_band = the A/A 2-sigma band of a group mean, verdict noise inside it
file	ratio	dir	mode	n	gmean_after/before	lower	higher	noise	aa_band	group
codec-P	armonik/inc	decode	drop	20	0.995	0	0	20	+-3.2%	noise
codec-P	armonik/inc	decode	retain	20	0.995	0	0	20	+-3.2%	noise
codec-P	armonik/inc	decode-nodrop	drop	4	0.995	0	0	4	+-1.4%	noise
codec-P	armonik/inc	decode-nodrop	retain	4	0.995	0	0	4	+-1.4%	noise
codec-P	armonik/inc	decode-read	drop	20	0.993	0	0	20	+-2.8%	noise
codec-P	armonik/inc	decode-read	retain	20	0.993	0	0	20	+-2.8%	noise
codec-P	armonik/inc	encode	drop	19	0.994	0	0	19	+-0.9%	noise
codec-P	armonik/inc	encode	retain	19	0.994	0	0	19	+-0.9%	noise
codec-P	core-ffi-pull/inc	decode	drop	20	1.002	0	0	20	+-3.5%	noise
codec-P	core-ffi-pull/inc	decode	retain	20	1.012	0	0	20	+-2.2%	noise
codec-P	core-ffi-pull/inc	decode-read	drop	20	1.003	0	0	20	+-3.3%	noise
codec-P	core-ffi-pull/inc	decode-read	retain	20	1.005	0	0	20	+-2.9%	noise
codec-P	core-ffi/core-native	decode	drop	20	1.009	0	0	20	+-2.6%	noise
codec-P	core-ffi/core-native	decode	retain	20	1.021	0	0	20	+-1.6%	higher
codec-P	core-ffi/core-native	decode-nodrop	drop	4	1.063	0	1	3	+-12.7%	noise
codec-P	core-ffi/core-native	decode-nodrop	retain	4	1.071	0	1	3	+-12.3%	noise
codec-P	core-ffi/core-native	decode-read	drop	20	1.002	0	0	20	+-3.6%	noise
codec-P	core-ffi/core-native	decode-read	retain	20	1.002	0	0	20	+-5.7%	noise
codec-P	core-ffi/core-native	encode	drop	19	0.842	15	0	4	+-3.0%	lower
codec-P	core-ffi/core-native	encode	retain	19	0.857	14	0	5	+-1.3%	lower
codec-P	core-ffi/inc	decode	drop	20	1.002	0	0	20	+-3.1%	noise
codec-P	core-ffi/inc	decode	retain	20	1.010	0	0	20	+-2.3%	noise
codec-P	core-ffi/inc	decode-nodrop	drop	4	1.026	0	1	3	+-5.9%	noise
codec-P	core-ffi/inc	decode-nodrop	retain	4	1.033	0	1	3	+-4.3%	noise
codec-P	core-ffi/inc	decode-read	drop	20	1.002	0	0	20	+-2.8%	noise
codec-P	core-ffi/inc	decode-read	retain	20	0.996	0	0	20	+-3.3%	noise
codec-P	core-ffi/inc	encode	drop	19	0.859	13	0	6	+-1.9%	lower
codec-P	core-ffi/inc	encode	retain	19	0.865	14	0	5	+-1.7%	lower
codec-P	core-native/inc	decode	drop	20	0.993	0	0	20	+-2.0%	noise
codec-P	core-native/inc	decode	retain	20	0.989	0	0	20	+-2.4%	noise
codec-P	core-native/inc	decode-nodrop	drop	4	0.966	1	0	3	+-6.4%	noise
codec-P	core-native/inc	decode-nodrop	retain	4	0.965	1	0	3	+-7.6%	noise
codec-P	core-native/inc	decode-read	drop	20	1.000	0	0	20	+-3.8%	noise
codec-P	core-native/inc	decode-read	retain	20	0.994	0	0	20	+-7.5%	noise
codec-P	core-native/inc	encode	drop	19	1.020	0	1	18	+-2.1%	noise
codec-P	core-native/inc	encode	retain	19	1.010	1	0	18	+-1.5%	noise
codec-U	armonik/inc	decode	drop	65	0.993	1	0	64	+-1.1%	noise
codec-U	armonik/inc	decode	retain	65	0.993	1	0	64	+-1.1%	noise
codec-U	armonik/inc	decode-read	drop	65	0.990	2	0	63	+-1.6%	noise
codec-U	armonik/inc	decode-read	retain	65	0.990	2	0	63	+-1.6%	noise
codec-U	armonik/inc	encode	drop	65	1.000	0	0	65	+-0.4%	noise
codec-U	armonik/inc	encode	retain	65	1.000	0	0	65	+-0.4%	noise
codec-U	core-ffi-pull/inc	decode	drop	65	0.993	1	0	64	+-9.9%	noise
codec-U	core-ffi-pull/inc	decode	retain	65	0.992	0	0	65	+-9.1%	noise
codec-U	core-ffi-pull/inc	decode-read	drop	65	0.993	2	0	63	+-9.2%	noise
codec-U	core-ffi-pull/inc	decode-read	retain	65	0.993	0	0	65	+-9.1%	noise
codec-U	core-ffi/core-native	decode	drop	92	1.070	2	22	68	+-5.0%	higher
codec-U	core-ffi/core-native	decode	retain	92	1.077	0	20	72	+-8.1%	noise
codec-U	core-ffi/core-native	decode-read	drop	92	1.079	1	23	68	+-3.7%	higher
codec-U	core-ffi/core-native	decode-read	retain	92	1.090	0	21	71	+-7.6%	higher
codec-U	core-ffi/core-native	encode	drop	92	0.838	11	0	81	+-12.7%	lower
codec-U	core-ffi/core-native	encode	retain	92	0.833	76	0	16	+-4.0%	lower
codec-U	core-ffi/inc	decode	drop	65	1.052	2	15	48	+-8.8%	noise
codec-U	core-ffi/inc	decode	retain	65	1.059	0	15	50	+-13.8%	noise
codec-U	core-ffi/inc	decode-read	drop	65	1.056	1	15	49	+-8.8%	noise
codec-U	core-ffi/inc	decode-read	retain	65	1.062	1	15	49	+-12.8%	noise
codec-U	core-ffi/inc	encode	drop	65	0.837	1	0	64	+-16.5%	lower
codec-U	core-ffi/inc	encode	retain	65	0.834	52	0	13	+-7.3%	lower
codec-U	core-native/inc	decode	drop	65	0.980	4	1	60	+-2.5%	noise
codec-U	core-native/inc	decode	retain	65	0.981	2	0	63	+-2.7%	noise
codec-U	core-native/inc	decode-read	drop	65	0.973	7	0	58	+-3.5%	noise
codec-U	core-native/inc	decode-read	retain	65	0.971	6	0	59	+-1.9%	lower
codec-U	core-native/inc	encode	drop	65	0.994	0	1	64	+-1.5%	noise
codec-U	core-native/inc	encode	retain	65	1.003	1	1	63	+-3.2%	noise
codec-nounk-P	armonik/inc	decode	no-unknown	20	1.002	0	0	20	+-2.8%	noise
codec-nounk-P	armonik/inc	decode-nodrop	no-unknown	4	0.992	0	0	4	+-4.8%	noise
codec-nounk-P	armonik/inc	decode-read	no-unknown	20	0.991	1	0	19	+-2.2%	noise
codec-nounk-P	armonik/inc	encode	no-unknown	19	1.009	0	0	19	+-4.3%	noise
codec-nounk-P	core-ffi-pull/inc	decode	no-unknown	20	1.000	0	1	19	+-4.1%	noise
codec-nounk-P	core-ffi-pull/inc	decode-read	no-unknown	20	0.992	0	1	19	+-2.4%	noise
codec-nounk-P	core-ffi/core-native	decode	no-unknown	20	0.983	0	1	19	+-1.3%	lower
codec-nounk-P	core-ffi/core-native	decode-nodrop	no-unknown	4	0.989	0	0	4	+-3.4%	noise
codec-nounk-P	core-ffi/core-native	decode-read	no-unknown	20	0.983	0	0	20	+-4.3%	noise
codec-nounk-P	core-ffi/core-native	encode	no-unknown	19	0.858	11	0	8	+-2.0%	lower
codec-nounk-P	core-ffi/inc	decode	no-unknown	20	1.000	0	1	19	+-3.8%	noise
codec-nounk-P	core-ffi/inc	decode-nodrop	no-unknown	4	1.000	0	0	4	+-3.3%	noise
codec-nounk-P	core-ffi/inc	decode-read	no-unknown	20	0.991	0	1	19	+-2.8%	noise
codec-nounk-P	core-ffi/inc	encode	no-unknown	19	0.863	11	0	8	+-4.4%	lower
codec-nounk-P	core-native/inc	decode	no-unknown	20	1.017	0	1	19	+-3.2%	noise
codec-nounk-P	core-native/inc	decode-nodrop	no-unknown	4	1.011	0	0	4	+-2.5%	noise
codec-nounk-P	core-native/inc	decode-read	no-unknown	20	1.009	0	1	19	+-2.2%	noise
codec-nounk-P	core-native/inc	encode	no-unknown	19	1.005	0	0	19	+-2.3%	noise
codec-nounk-U	armonik/inc	decode	no-unknown	65	1.000	0	0	65	+-1.4%	noise
codec-nounk-U	armonik/inc	decode-read	no-unknown	65	0.998	0	0	65	+-0.9%	noise
codec-nounk-U	armonik/inc	encode	no-unknown	65	1.011	0	1	64	+-0.9%	higher
codec-nounk-U	core-ffi-pull/inc	decode	no-unknown	65	0.978	5	0	60	+-0.5%	lower
codec-nounk-U	core-ffi-pull/inc	decode-read	no-unknown	65	0.977	6	1	58	+-0.8%	lower
codec-nounk-U	core-ffi/core-native	decode	no-unknown	92	0.981	11	0	81	+-1.2%	lower
codec-nounk-U	core-ffi/core-native	decode-read	no-unknown	92	0.982	12	3	77	+-2.7%	noise
codec-nounk-U	core-ffi/core-native	encode	no-unknown	92	0.833	84	1	7	+-4.2%	lower
codec-nounk-U	core-ffi/inc	decode	no-unknown	65	0.987	8	0	57	+-0.9%	lower
codec-nounk-U	core-ffi/inc	decode-read	no-unknown	65	0.975	12	1	52	+-1.7%	lower
codec-nounk-U	core-ffi/inc	encode	no-unknown	65	0.830	59	0	6	+-3.0%	lower
codec-nounk-U	core-native/inc	decode	no-unknown	65	1.004	0	0	65	+-0.6%	noise
codec-nounk-U	core-native/inc	decode-read	no-unknown	65	0.989	2	0	63	+-1.5%	noise
codec-nounk-U	core-native/inc	encode	no-unknown	65	0.988	1	1	63	+-2.5%	noise

# in-process control drift: incumbent-prod median after/before, per file and direction (geometric mean over inputs)
codec-P	decode	n=20	gmean 1.016	range [0.977, 1.253]
codec-P	decode-nodrop	n=4	gmean 0.988	range [0.914, 1.019]
codec-P	decode-read	n=20	gmean 1.010	range [0.825, 1.239]
codec-P	encode	n=19	gmean 1.018	range [0.954, 1.121]
codec-U	decode	n=65	gmean 0.984	range [0.788, 1.290]
codec-U	decode-read	n=65	gmean 0.997	range [0.778, 1.297]
codec-U	encode	n=65	gmean 0.997	range [0.783, 1.327]
codec-nounk-P	decode	n=20	gmean 1.013	range [0.846, 1.227]
codec-nounk-P	decode-nodrop	n=4	gmean 1.023	range [0.981, 1.093]
codec-nounk-P	decode-read	n=20	gmean 0.990	range [0.809, 1.262]
codec-nounk-P	encode	n=19	gmean 1.012	range [0.906, 1.208]
codec-nounk-U	decode	n=65	gmean 1.028	range [0.771, 1.287]
codec-nounk-U	decode-read	n=65	gmean 1.054	range [0.780, 1.456]
codec-nounk-U	encode	n=65	gmean 1.026	range [0.776, 1.286]

# per-case drift along the run order: sd of log(after/before) and its autocorrelation
codec-P	n=458	sd 0.085	lag1 0.45	lag5 0.20	lag20 -0.02
codec-U	n=1862	sd 0.135	lag1 0.56	lag5 0.37	lag20 0.10
codec-nounk-P	n=292	sd 0.100	lag1 0.62	lag5 0.16	lag20 -0.02
codec-nounk-U	n=1126	sd 0.126	lag1 0.70	lag5 0.54	lag20 0.18

# RPC: client CPU per call, cell / cell A of the same process; band from the rounds' min/max
file	transport	dir	inflight	cell	before	after	change	flag
rpc-pinned	pinned	a	1	B	0.839	0.872	+4.0%	noise
rpc-pinned	pinned	a	1	C-drop	0.914	0.923	+1.1%	noise
rpc-pinned	pinned	a	1	C-retain	0.902	0.915	+1.4%	noise
rpc-pinned	pinned	a	1	D-drop	0.895	0.898	+0.3%	noise
rpc-pinned	pinned	a	1	D-retain	0.892	0.916	+2.7%	noise
rpc-pinned	pinned	a	16	B	0.912	0.943	+3.4%	noise
rpc-pinned	pinned	a	16	C-drop	1.050	1.041	-0.8%	noise
rpc-pinned	pinned	a	16	C-retain	0.977	0.987	+1.0%	noise
rpc-pinned	pinned	a	16	D-drop	1.051	1.042	-0.9%	noise
rpc-pinned	pinned	a	16	D-retain	0.986	0.968	-1.8%	noise
rpc-pinned	pinned	a	8	B	0.976	1.020	+4.5%	noise
rpc-pinned	pinned	a	8	C-drop	1.047	1.093	+4.4%	noise
rpc-pinned	pinned	a	8	C-retain	0.973	0.992	+2.0%	noise
rpc-pinned	pinned	a	8	D-drop	1.042	1.112	+6.7%	noise
rpc-pinned	pinned	a	8	D-retain	0.950	0.979	+3.0%	noise
rpc-pinned	pinned	b	1	B	0.661	0.654	-1.0%	noise
rpc-pinned	pinned	b	1	C-drop	0.571	0.523	-8.3%	noise
rpc-pinned	pinned	b	1	C-retain	0.566	0.502	-11.3%	noise
rpc-pinned	pinned	b	1	D-drop	0.595	0.539	-9.5%	noise
rpc-pinned	pinned	b	1	D-retain	0.595	0.544	-8.5%	noise
rpc-pinned	pinned	b	16	B	0.605	0.607	+0.3%	noise
rpc-pinned	pinned	b	16	C-drop	0.607	0.576	-5.1%	noise
rpc-pinned	pinned	b	16	C-retain	0.538	0.518	-3.6%	noise
rpc-pinned	pinned	b	16	D-drop	0.564	0.500	-11.3%	noise
rpc-pinned	pinned	b	16	D-retain	0.576	0.534	-7.3%	noise
rpc-pinned	pinned	b	8	B	0.622	0.634	+2.0%	noise
rpc-pinned	pinned	b	8	C-drop	0.529	0.542	+2.4%	noise
rpc-pinned	pinned	b	8	C-retain	0.517	0.490	-5.3%	noise
rpc-pinned	pinned	b	8	D-drop	0.522	0.523	+0.3%	noise
rpc-pinned	pinned	b	8	D-retain	0.571	0.511	-10.5%	noise
rpc-pinned-nounk	pinned	a	1	B	0.857	0.856	-0.1%	noise
rpc-pinned-nounk	pinned	a	1	C-nounk	0.910	0.933	+2.6%	noise
rpc-pinned-nounk	pinned	a	1	D-nounk	0.908	0.947	+4.3%	noise
rpc-pinned-nounk	pinned	a	16	B	0.905	0.939	+3.8%	noise
rpc-pinned-nounk	pinned	a	16	C-nounk	1.060	1.074	+1.4%	noise
rpc-pinned-nounk	pinned	a	16	D-nounk	1.035	1.071	+3.4%	noise
rpc-pinned-nounk	pinned	a	8	B	0.950	0.945	-0.5%	noise
rpc-pinned-nounk	pinned	a	8	C-nounk	1.086	1.064	-2.0%	noise
rpc-pinned-nounk	pinned	a	8	D-nounk	1.084	1.065	-1.8%	noise
rpc-pinned-nounk	pinned	b	1	B	0.667	0.690	+3.5%	noise
rpc-pinned-nounk	pinned	b	1	C-nounk	0.580	0.561	-3.4%	noise
rpc-pinned-nounk	pinned	b	1	D-nounk	0.617	0.573	-7.1%	noise
rpc-pinned-nounk	pinned	b	16	B	0.640	0.583	-9.0%	noise
rpc-pinned-nounk	pinned	b	16	C-nounk	0.597	0.491	-17.8%	noise
rpc-pinned-nounk	pinned	b	16	D-nounk	0.581	0.526	-9.5%	noise
rpc-pinned-nounk	pinned	b	8	B	0.716	0.686	-4.2%	noise
rpc-pinned-nounk	pinned	b	8	C-nounk	0.604	0.547	-9.5%	noise
rpc-pinned-nounk	pinned	b	8	D-nounk	0.647	0.580	-10.3%	noise
rpc-shipped	shipped	a	1	B	0.852	0.900	+5.6%	noise
rpc-shipped	shipped	a	1	C-drop	0.897	0.950	+5.8%	noise
rpc-shipped	shipped	a	1	C-retain	0.902	0.935	+3.7%	noise
rpc-shipped	shipped	a	1	D-drop	0.923	0.944	+2.3%	noise
rpc-shipped	shipped	a	1	D-retain	0.927	0.962	+3.8%	noise
rpc-shipped	shipped	a	16	B	0.950	0.947	-0.4%	noise
rpc-shipped	shipped	a	16	C-drop	1.048	1.011	-3.5%	noise
rpc-shipped	shipped	a	16	C-retain	1.002	0.962	-4.0%	noise
rpc-shipped	shipped	a	16	D-drop	1.051	1.060	+0.8%	noise
rpc-shipped	shipped	a	16	D-retain	0.998	0.979	-1.9%	noise
rpc-shipped	shipped	a	8	B	0.976	1.005	+2.9%	noise
rpc-shipped	shipped	a	8	C-drop	1.015	1.019	+0.4%	noise
rpc-shipped	shipped	a	8	C-retain	0.934	0.959	+2.7%	noise
rpc-shipped	shipped	a	8	D-drop	1.002	1.046	+4.3%	noise
rpc-shipped	shipped	a	8	D-retain	0.935	0.926	-1.0%	noise
rpc-shipped	shipped	b	1	B	0.657	0.651	-0.9%	noise
rpc-shipped	shipped	b	1	C-drop	0.564	0.559	-1.0%	noise
rpc-shipped	shipped	b	1	C-retain	0.545	0.539	-1.1%	noise
rpc-shipped	shipped	b	1	D-drop	0.575	0.548	-4.7%	noise
rpc-shipped	shipped	b	1	D-retain	0.588	0.562	-4.4%	noise
rpc-shipped	shipped	b	16	B	0.635	0.617	-2.8%	noise
rpc-shipped	shipped	b	16	C-drop	0.619	0.528	-14.7%	noise
rpc-shipped	shipped	b	16	C-retain	0.562	0.521	-7.4%	noise
rpc-shipped	shipped	b	16	D-drop	0.574	0.543	-5.3%	noise
rpc-shipped	shipped	b	16	D-retain	0.621	0.549	-11.7%	noise
rpc-shipped	shipped	b	8	B	0.605	0.664	+9.8%	noise
rpc-shipped	shipped	b	8	C-drop	0.542	0.580	+7.1%	noise
rpc-shipped	shipped	b	8	C-retain	0.532	0.579	+8.9%	noise
rpc-shipped	shipped	b	8	D-drop	0.539	0.552	+2.3%	noise
rpc-shipped	shipped	b	8	D-retain	0.547	0.568	+3.9%	noise
rpc-shipped-nounk	shipped	a	1	B	0.843	0.869	+3.2%	noise
rpc-shipped-nounk	shipped	a	1	C-nounk	0.896	0.951	+6.1%	noise
rpc-shipped-nounk	shipped	a	1	D-nounk	0.922	0.945	+2.5%	noise
rpc-shipped-nounk	shipped	a	16	B	0.952	0.886	-6.9%	noise
rpc-shipped-nounk	shipped	a	16	C-nounk	1.077	1.059	-1.7%	noise
rpc-shipped-nounk	shipped	a	16	D-nounk	1.084	1.065	-1.7%	noise
rpc-shipped-nounk	shipped	a	8	B	0.985	0.976	-0.8%	noise
rpc-shipped-nounk	shipped	a	8	C-nounk	1.041	1.058	+1.6%	noise
rpc-shipped-nounk	shipped	a	8	D-nounk	1.029	1.081	+5.0%	noise
rpc-shipped-nounk	shipped	b	1	B	0.712	0.694	-2.6%	noise
rpc-shipped-nounk	shipped	b	1	C-nounk	0.608	0.568	-6.7%	noise
rpc-shipped-nounk	shipped	b	1	D-nounk	0.633	0.610	-3.6%	noise
rpc-shipped-nounk	shipped	b	16	B	0.700	0.738	+5.3%	noise
rpc-shipped-nounk	shipped	b	16	C-nounk	0.646	0.574	-11.0%	noise
rpc-shipped-nounk	shipped	b	16	D-nounk	0.669	0.596	-10.9%	noise
rpc-shipped-nounk	shipped	b	8	B	0.682	0.664	-2.6%	noise
rpc-shipped-nounk	shipped	b	8	C-nounk	0.620	0.544	-12.2%	noise
rpc-shipped-nounk	shipped	b	8	D-nounk	0.631	0.581	-7.9%	noise

# RPC control drift: cell A client CPU per call, after/before
rpc-pinned	pinned	a	1	1.011
rpc-pinned	pinned	a	16	0.961
rpc-pinned	pinned	a	8	0.954
rpc-pinned	pinned	b	1	0.997
rpc-pinned	pinned	b	16	1.014
rpc-pinned	pinned	b	8	0.947
rpc-pinned-nounk	pinned	a	1	0.993
rpc-pinned-nounk	pinned	a	16	0.968
rpc-pinned-nounk	pinned	a	8	0.967
rpc-pinned-nounk	pinned	b	1	0.956
rpc-pinned-nounk	pinned	b	16	1.046
rpc-pinned-nounk	pinned	b	8	0.987
rpc-shipped	shipped	a	1	0.958
rpc-shipped	shipped	a	16	0.995
rpc-shipped	shipped	a	8	1.024
rpc-shipped	shipped	b	1	0.992
rpc-shipped	shipped	b	16	0.964
rpc-shipped	shipped	b	8	0.883
rpc-shipped-nounk	shipped	a	1	0.981
rpc-shipped-nounk	shipped	a	16	1.006
rpc-shipped-nounk	shipped	a	8	0.984
rpc-shipped-nounk	shipped	b	1	0.981
rpc-shipped-nounk	shipped	b	16	1.040
rpc-shipped-nounk	shipped	b	8	1.013
